	0.614285714286	0.614285714286	0.614285714286	0.614285714286	0.615178571429	0.614285714286	0.614285714286	0.614285714286	0.608928571429	0.780357142857	0.608035714286	0.608035714286	0.600892857143	0.772321428571	0.778571428571	0.598214285714	0.598214285714	0.722321428571	0.741071428571	0.741071428571	0.5	0.5	0.5	0.5	0.5
0.614285714286												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.614285714286												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.614285714286												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.614285714286												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.615178571429												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.614285714286												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.614285714286												0.00115204509814	0.00115204509814	0.00115204509814				0.0126111440993	0.00115204509814	0.00115204509814	0.00115204509814	0.0	0.0	0.0	0.0
0.614285714286												0.00149887333715	0.00149887333715	0.00149887333715	0.0412500165939			0.0155644113866	0.00149887333715	0.00149887333715	0.00149887333715	0.0	0.0	0.0	0.0
0.608928571429												0.00149887333715	0.00149887333715	0.00149887333715	0.0412500165939			0.0155644113866	0.00149887333715	0.00149887333715	0.00149887333715	0.0	0.0	0.0	0.0
0.780357142857												0.00149887333715	0.00149887333715	0.00149887333715	0.0412500165939			0.0155644113866	0.00149887333715	0.00149887333715	0.00149887333715	0.0	0.0	0.0	0.0
0.608035714286															0.00319709944793	0.00515895757072						0.0	0.0	0.0	0.0
0.608035714286	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00149887333715	0.00149887333715	0.00149887333715					0.000285118083632	0.000381058452051	0.00249690891514					0.0	0.0	0.0	0.0
0.600892857143	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00149887333715	0.00149887333715	0.00149887333715					0.000285118083632	0.000381058452051	0.00249690891514					0.0	0.0	0.0	0.0
0.772321428571	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00149887333715	0.00149887333715	0.00149887333715					0.000285118083632	0.000381058452051	0.00249690891514					0.0	0.0	0.0	0.0
0.778571428571								0.0412500165939	0.0412500165939	0.0412500165939	0.00319709944793	0.000285118083632	0.000285118083632	0.000285118083632				0.000880743190742	0.000285118083632	0.000285118083632	0.000285118083632	0.0	0.0	0.0	0.0
0.598214285714											0.00515895757072	0.000381058452051	0.000381058452051	0.000381058452051				0.00115204509814	0.000381058452051	0.000381058452051	0.000381058452051	0.0	0.0	0.0	0.0
0.598214285714												0.00249690891514	0.00249690891514	0.00249690891514				0.010165201892	0.00249690891514	0.00249690891514	0.00249690891514	0.0	0.0	0.0	0.0
0.722321428571	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0126111440993	0.0155644113866	0.0155644113866	0.0155644113866					0.000880743190742	0.00115204509814	0.010165201892					0.0	0.0	0.0	0.0
0.741071428571	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00149887333715	0.00149887333715	0.00149887333715					0.000285118083632	0.000381058452051	0.00249690891514					0.0	0.0	0.0	0.0
0.741071428571	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00149887333715	0.00149887333715	0.00149887333715					0.000285118083632	0.000381058452051	0.00249690891514					0.0	0.0	0.0	0.0
0.5	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00115204509814	0.00149887333715	0.00149887333715	0.00149887333715					0.000285118083632	0.000381058452051	0.00249690891514					0.0	0.0	0.0	0.0
0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
