	0.395	0.395	0.395	0.395	0.395	0.395	0.395	0.395	0.395	0.491666666667	0.395	0.395	0.395	0.395	0.374583333333
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.491666666667	0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129		0.0233422020129	0.0233422020129	0.0233422020129	0.0233422020129	0.0412500165939
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.395										0.0233422020129					
0.374583333333										0.0412500165939					
